symbol,exchange,series,isin,nse_scrip_code,bse_code
728AP36,NSE,EQ,,30009,
65NL30,NSE,EQ,,991,
704AP33,NSE,EQ,,30424,
691NL30,NSE,EQ,,437,
709AP35,NSE,EQ,,30429,
695MP30,NSE,EQ,,760557,
CIEINDIA,NSE,EQ,,14937,
705NL31,NSE,EQ,,2242,
718MH33,NSE,EQ,,758845,
662NL30,NSE,EQ,,1428,
754MP46,NSE,EQ,,760476,
674MH29,NSE,EQ,,758843,
759MP44,NSE,EQ,,760583,
759MP38A,NSE,EQ,,760570,
PCCL,NSE,EQ,,24290,
LAOPALA,NSE,EQ,,14423,
INOXWIND,NSE,EQ,,7852,
MCL,NSE,EQ,,22362,
SCPL,NSE,EQ,,12072,
EQUAL50,NSE,EQ,,757142,
JSWINFRA,NSE,EQ,,19020,
ABBOTINDIA,NSE,EQ,,17903,
AHLADA,NSE,EQ,,2004,
VMART,NSE,EQ,,29284,
SIGIND,NSE,EQ,,4522,
SELECTIPO,NSE,EQ,,30109,
E2ERAIL,NSE,EQ,,760534,
STEELCITY,NSE,EQ,,10406,
725AP44,NSE,EQ,,25099,
NCC,NSE,EQ,,2319,
734AP44,NSE,EQ,,24656,
734AP49A,NSE,EQ,,24660,
AEROFLEX,NSE,EQ,,18268,
INTERNET,NSE,EQ,,758595,
CASTROLIND,NSE,EQ,,1250,
724AP36,NSE,EQ,,25012,
ZAGGLE,NSE,EQ,,18608,
727AP41,NSE,EQ,,24991,
GALAPREC,NSE,EQ,,25134,
733AP43A,NSE,EQ,,24493,
733AP40,NSE,EQ,,24491,
733AP39,NSE,EQ,,24652,
ONGC,NSE,EQ,,2475,
VTL,NSE,EQ,,2073,
723AP46,NSE,EQ,,24995,
723AP34,NSE,EQ,,25107,
725AP37,NSE,EQ,,25095,
SMALL250,NSE,EQ,,759814,
ENERGY,NSE,EQ,,759780,
MEGASTAR,NSE,EQ,,8156,
BSHSL,NSE,EQ,,809,
ROSSARI,NSE,EQ,,19410,
DIVIDEND,NSE,EQ,,760412,
TOP20,NSE,EQ,,760415,
735NABAR31,NSE,EQ,,20032,
714AP34A,NSE,EQ,,27187,
718AP40A,NSE,EQ,,27203,
SSFLPP,NSE,EQ,,758420,
POLYSIL,NSE,EQ,,22714,
715AP39,NSE,EQ,,25962,
717AP43,NSE,EQ,,25963,
MSUMI,NSE,EQ,,8596,
716AP47,NSE,EQ,,25966,
OSIAHYPER,NSE,EQ,,12635,
715AP42,NSE,EQ,,27007,
725AP47,NSE,EQ,,25104,
711AP38,NSE,EQ,,25685,
714AP44,NSE,EQ,,25696,
764NABAR31,NSE,EQ,,20034,
714AP48,NSE,EQ,,25698,
IRCTC,NSE,EQ,,13611,
715AP47,NSE,EQ,,27009,
CHEMCON,NSE,EQ,,270,
ERIS,NSE,EQ,,21154,
IDEALTECHO,NSE,EQ,,24950,
INDIANCARD,NSE,EQ,,4422,
INNOVANA,NSE,EQ,,27754,
DATAMATICS,NSE,EQ,,11423,
NAVA,NSE,EQ,,4014,
668WB30,NSE,EQ,,22411,
662WB35,NSE,EQ,,22341,
AFFLE,NSE,EQ,,11343,
646WB30,NSE,EQ,,22269,
654WB35,NSE,EQ,,22173,
655WB30,NSE,EQ,,22178,
665WB30,NSE,EQ,,22176,
65WB30,NSE,EQ,,22174,
685WB30A,NSE,EQ,,22226,
ADANIENSOL,NSE,EQ,,10217,
685WB30,NSE,EQ,,22219,
BLUESTONE,NSE,EQ,,759291,
LIQUIDPLUS,NSE,EQ,,27075,
LIBERTSHOE,NSE,EQ,,1994,
NRL,NSE,EQ,,13675,
728GA37,NSE,EQ,,759219,
725GA36,NSE,EQ,,759550,
734GA35,NSE,EQ,,760340,
GLOBAL,NSE,EQ,,1417,
PRAXIS,NSE,EQ,,1204,
737GA36,NSE,EQ,,759320,
3PLAND,NSE,EQ,,2595,
CONTROLPR,NSE,EQ,,17477,
HPIL,NSE,EQ,,11796,
HRHNEXT,NSE,EQ,,21107,
SAGCEM,NSE,EQ,,14068,
663WB41,NSE,EQ,,1902,
66WB30,NSE,EQ,,1721,
CONSUMER,NSE,EQ,,28969,
668WB35,NSE,EQ,,1532,
671WB40,NSE,EQ,,1443,
678WB35,NSE,EQ,,1169,
688WB40,NSE,EQ,,1015,
EQUAL200,NSE,EQ,,30121,
699WB35,NSE,EQ,,620,
709WB40,NSE,EQ,,472,
704WB35,NSE,EQ,,315,
677WB40,NSE,EQ,,42,
NEPTUNE,NSE,EQ,,757493,
IPL,NSE,EQ,,4934,
SAJHOTELS,NSE,EQ,,25712,
70MP31,NSE,EQ,,5034,
SILVERAG,NSE,EQ,,16777,
RTNPOWER,NSE,EQ,,17520,
GSEC10YEAR,NSE,EQ,,14938,
CAMLINFINE,NSE,EQ,,6216,
NSIL,NSE,EQ,,11239,
VADILALIND,NSE,EQ,,24196,
708MP29,NSE,EQ,,8351,
BANKETF,NSE,EQ,,17419,
733MP42,NSE,EQ,,7861,
699MP41,NSE,EQ,,6750,
685MP31,NSE,EQ,,5677,
COCHINSHIP,NSE,EQ,,21508,
599MP26,NSE,EQ,,5525,
683WB31,NSE,EQ,,2925,
719WB36,NSE,EQ,,2762,
BALKRISHNA,NSE,EQ,,10181,
725WB41,NSE,EQ,,2657,
723WB41,NSE,EQ,,2414,
705WB31,NSE,EQ,,2265,
IRFC,NSE,EQ,,2029,
LIQUID,NSE,EQ,,17572,
697WB36,NSE,EQ,,2149,
689WB41,NSE,EQ,,2092,
SENSEXETF,NSE,EQ,,19224,
663WB31,NSE,EQ,,2022,
ALPHAETF,NSE,EQ,,19640,
ITETF,NSE,EQ,,19633,
661WB36,NSE,EQ,,1947,
IMPEXFERRO,NSE,EQ,,25881,
SMALLCAP,NSE,EQ,,22832,
ADVANIHOTR,NSE,EQ,,14745,
MIDSMALL,NSE,EQ,,23855,
724INBK34,NSE,EQ,,25318,
850KGEL30,NSE,EQ,,759762,
718OR46,NSE,EQ,,30168,
717OR40,NSE,EQ,,30164,
BOSCH,NSE,HCIL,,4491,
BIKEWO,NSE,EQ,,25527,
DCMFINSERV,NSE,EQ,,4775,
EVINDIA,NSE,EQ,,24461,
779JK35,NSE,EQ,,14650,
78JK35,NSE,EQ,,14834,
777JK35,NSE,EQ,,14437,
76JK35,NSE,EQ,,14103,
METAL,NSE,EQ,,25744,
748GA36,NSE,EQ,,758849,
BANKPSU,NSE,EQ,,25725,
74GA37,NSE,EQ,,758719,
705OR35,NSE,EQ,,30433,
739GA35,NSE,EQ,,759184,
ADVENZYMES,NSE,EQ,,18039,
689GA35,NSE,EQ,,757912,
663GA35,NSE,EQ,,757400,
YATRA,NSE,EQ,,18760,
717GA35A,NSE,EQ,,758585,
AKSHAR,NSE,EQ,,9558,
GREENCHEF,NSE,EQ,,17092,
712INBK34,NSE,EQ,,25931,
MULTICAP,NSE,EQ,,25080,
712GA36,NSE,EQ,,758408,
BAFNAPH,NSE,EQ,,17735,
699WB36,NSE,EQ,,3089,
PROTEAN,NSE,EQ,,29472,
665GA35,NSE,EQ,,756810,
SHIVAUM,NSE,EQ,,759747,
RAPIDFLEET,NSE,EQ,,30460,
S&SPOWER,NSE,EQ,,2951,
MIDCAPETF,NSE,EQ,,8413,
PRLIND,NSE,EQ,,23764,
AARADHYA,NSE,EQ,,758120,
BLACKBUCK,NSE,EQ,,27144,
719OR35,NSE,EQ,,29919,
SUTLEJTEX,NSE,EQ,,13801,
GUJAPOLLO,NSE,EQ,,14677,
MASTERTR,NSE,EQ,,27047,
706OR31A,NSE,EQ,,29698,
72OR45,NSE,EQ,,29940,
719OR40,NSE,EQ,,29935,
MAKEINDIA,NSE,EQ,,7979,
728SK30,NSE,EQ,,22155,
695SK30,NSE,EQ,,22156,
686NHPCL32,NSE,EQ,,756932,
686NHPCL31,NSE,EQ,,756934,
640NHPCL27,NSE,EQ,,758440,
DRONE,NSE,EQ,,17372,
HDFCAMC,NSE,EQ,,4244,
VALIANTLAB,NSE,EQ,,19218,
717OR30,NSE,EQ,,30091,
REMSONSIND,NSE,EQ,,3965,
693OR28,NSE,EQ,,30090,
698OR29,NSE,EQ,,30176,
723OR47,NSE,EQ,,30096,
72OR32,NSE,EQ,,29996,
SMLMAH,NSE,EQ,,3387,
CHEMBONDCH,NSE,EQ,,757989,
727OR41,NSE,EQ,,30024,
73OR39,NSE,EQ,,30020,
830NHAI27,NSE,EQ,,31040,
722OR36,NSE,EQ,,30010,
NIRAJ,NSE,EQ,,255,
ASIANPAINT,NSE,EQ,,236,
71NL35,NSE,EQ,,30432,
727NL35,NSE,EQ,,30088,
715NL34,NSE,EQ,,28822,
745NL34,NSE,EQ,,24000,
654MH27,NSE,EQ,,8126,
840MCSL31,NSE,EQ,,759496,
699MH29,NSE,EQ,,8128,
GOLDETF,NSE,EQ,,14286,
DESTINY,NSE,EQ,,6087,
LOWVOL,NSE,EQ,,14786,
624MH26,NSE,EQ,,5330,
FAIRCHEMOR,NSE,EQ,,1614,
71MH36,NSE,EQ,,5232,
638MH27,NSE,EQ,,5467,
643MH27,NSE,EQ,,5414,
BDR,NSE,EQ,,4294,
691MH34,NSE,EQ,,5679,
JIWANRAM,NSE,EQ,,18558,
691MH33,NSE,EQ,,5678,
70OR30,NSE,EQ,,29518,
703OR31,NSE,EQ,,29278,
715OR38,NSE,EQ,,27152,
689OR28A,NSE,EQ,,29696,
711OR37,NSE,EQ,,29504,
BODALCHEM,NSE,EQ,,25017,
SANDHAR,NSE,EQ,,2397,
VISHNUINFR,NSE,EQ,,19300,
MAGNUM,NSE,EQ,,14957,
SGBJUN27,NSE,EQ,,10261,
SGBJUL27,NSE,EQ,,11154,
763GS2059,NSE,EQ,,9907,
757GS2033,NSE,EQ,,10046,
772GS2049,NSE,EQ,,9604,
769GS2043,NSE,EQ,,9888,
ATHERENERG,NSE,EQ,,757645,
762GS2039,NSE,EQ,,9538,
727GS2026,NSE,EQ,,9537,
SIS,NSE,EQ,,21501,
PREMIUM,NSE,EQ,,25898,
HONAUT,NSE,EQ,,3417,
UCAL,NSE,EQ,,3570,
MARINETRAN,NSE,EQ,,20414,
MUFTI,NSE,EQ,,20878,
LINC,NSE,EQ,,6951,
ESG,NSE,EQ,,1200,
AKIKO,NSE,EQ,,24307,
805HLICL34,NSE,EQ,,25793,
WOL3D,NSE,EQ,,25605,
763HLICL35,NSE,EQ,,760342,
810HLICL35,NSE,EQ,,29639,
686NHPCL40,NSE,EQ,,756884,
BFSI,NSE,EQ,,5220,
MPHASIS,NSE,EQ,,4503,
IPCALAB,NSE,EQ,,1633,
686NHPCL34,NSE,EQ,,756886,
686NHPCL35,NSE,EQ,,756888,
NTPC,NSE,EQ,,11630,
SILKY,NSE,EQ,,757679,
MAFANG,NSE,EQ,,3507,
720NHPC35,NSE,EQ,,29266,
686NHPCL37,NSE,EQ,,756905,
686NHPCL38,NSE,EQ,,756919,
ELLEN,NSE,EQ,,758563,
MAHKTECH,NSE,EQ,,7074,
686NHPCL39,NSE,EQ,,756921,
686NHPCL33,NSE,EQ,,756923,
THEMISMED,NSE,EQ,,14485,
RPTECH,NSE,EQ,,22670,
MASPTOP50,NSE,EQ,,5782,
686NHPCL36,NSE,EQ,,756903,
ZIMLAB,NSE,EQ,,12384,
BIGBLOC,NSE,EQ,,18431,
GS100526C,NSE,EQ,,4384,
EIHOTEL,NSE,EQ,,919,
EFACTOR,NSE,EQ,,19278,
IOB,NSE,EQ,,9348,
IEX,NSE,EQ,,220,
736JK46,NSE,EQ,,24341,
RELTD,NSE,EQ,,24596,
UGROCAP,NSE,EQ,,5313,
738JK49,NSE,EQ,,24421,
UNIMECH,NSE,EQ,,28960,
SBISILVER,NSE,EQ,,24366,
733JK51,NSE,EQ,,24105,
728JK54,NSE,EQ,,24205,
743JK46,NSE,EQ,,24013,
EUROTEXIND,NSE,EQ,,8886,
734JK54,NSE,EQ,,23882,
735JK49,NSE,EQ,,24050,
723JK51,NSE,EQ,,24892,
727JK49,NSE,EQ,,24837,
723JK54,NSE,EQ,,25000,
75MH44,NSE,EQ,,23332,
729JK45,NSE,EQ,,24761,
735JK51,NSE,EQ,,24492,
NIFTYETF,NSE,EQ,,6353,
735JK46,NSE,EQ,,24659,
SBINEQWETF,NSE,EQ,,24524,
KIRIINDUS,NSE,EQ,,16639,
742MH37,NSE,EQ,,23541,
745MH38A,NSE,EQ,,23536,
GLOBE,NSE,EQ,,393,
REFRACTORY,NSE,EQ,,23718,
PRSMJOHNSN,NSE,EQ,,2739,
745MH38,NSE,EQ,,23208,
742MH34,NSE,EQ,,23540,
746MH41,NSE,EQ,,23330,
748MH42,NSE,EQ,,23331,
SURANAT&P,NSE,EQ,,10700,
745MH39A,NSE,EQ,,23537,
745MH39,NSE,EQ,,23354,
SGBAUG27,NSE,EQ,,12904,
SGBSEP27,NSE,EQ,,13209,
SENSEXBETA,NSE,EQ,,10515,
RESPONIND,NSE,EQ,,20323,
788NL32,NSE,EQ,,9923,
ORIENTLTD,NSE,EQ,,18208,
782NL32A,NSE,EQ,,11881,
765NL32,NSE,EQ,,13247,
782NL32,NSE,EQ,,10463,
767NL32,NSE,EQ,,10541,
775NL33,NSE,EQ,,14821,
74MH36,NSE,EQ,,22995,
738JK51,NSE,EQ,,23812,
745MH37,NSE,EQ,,23206,
AKI,NSE,EQ,,14890,
NEXT50,NSE,EQ,,17181,
743MH36,NSE,EQ,,22878,
767NL33,NSE,EQ,,13626,
74MH35,NSE,EQ,,22992,
767NL33A,NSE,EQ,,13967,
741JK49,NSE,EQ,,23760,
763MH36,NSE,EQ,,22502,
SPECTSTM,NSE,EQ,,16876,
748MH35,NSE,EQ,,22613,
LICHSGFIN,NSE,EQ,,1997,
747MH36,NSE,EQ,,22752,
743MH35,NSE,EQ,,22877,
CAPLIPOINT,NSE,EQ,,3906,
749MH36,NSE,EQ,,22617,
HIRECT,NSE,EQ,,13890,
746MH35,NSE,EQ,,22751,
VIKASECO,NSE,EQ,,25756,
ATALREAL,NSE,EQ,,15649,
KRITI,NSE,EQ,,6417,
SGBDC27VII,NSE,EQ,,15432,
CBAZAAR,NSE,EQ,,20409,
SHANTHALA,NSE,EQ,,19755,
ANANDRATHI,NSE,EQ,,7145,
ACCELYA,NSE,EQ,,7053,
CUBEXTUB,NSE,EQ,,4064,
NIFTYQLITY,NSE,EQ,,10690,
930APMD35,NSE,EQ,,757176,
930APMD34,NSE,EQ,,757174,
930APMD33,NSE,EQ,,757172,
ASPIRE,NSE,EQ,,23396,
1225IFL27,NSE,EQ,,759897,
729NHAI26,NSE,EQ,,14499,
704NHAI26,NSE,EQ,,14497,
PSUBANK,NSE,EQ,,15061,
PHOGLOBAL,NSE,EQ,,25513,
DISHTV,NSE,EQ,,14537,
769NHAI31,NSE,EQ,,14529,
739NHAI31A,NSE,EQ,,14522,
AVPINFRA,NSE,EQ,,23159,
BARFLEX,NSE,EQ,,29176,
PACEDIGITK,NSE,EQ,,759342,
76NHAI31,NSE,EQ,,12003,
MAXESTATES,NSE,EQ,,19646,
735NHAI31,NSE,EQ,,11954,
NIPPOBATRY,NSE,EQ,,6782,
CAMS,NSE,EQ,,342,
645GS2029,NSE,EQ,,13472,
GRETEX,NSE,EQ,,18741,
ATMASTCO,NSE,EQ,,22785,
DCAL,NSE,EQ,,21704,
87LTF27,NSE,EQ,,20691,
10ISFL26,NSE,EQ,,20771,
1003ISFL28,NSE,EQ,,20779,
RELIABLE,NSE,EQ,,24380,
10IIFLSF27,NSE,EQ,,24139,
905LTF27,NSE,EQ,,20687,
852LTF27,NSE,EQ,,20689,
920IIFLS26,NSE,EQ,,24133,
MAITHANALL,NSE,EQ,,24538,
WAAREEINDO,NSE,EQ,,19959,
MONOPHARMA,NSE,EQ,,18392,
PARKHOSPS,NSE,EQ,,760351,
1050ISFL28,NSE,EQ,,20784,
930APMD32,NSE,EQ,,757170,
MOMENTUM,NSE,EQ,,10693,
957ISFL26,NSE,EQ,,20769,
QUADFUTURE,NSE,EQ,,29087,
DHARARAIL,NSE,EQ,,760492,
SGBOCT27,NSE,EQ,,13981,
SGBOCT27VI,NSE,EQ,,14252,
BCLIND,NSE,EQ,,2513,
930APMD31,NSE,EQ,,757186,
930APMD27,NSE,EQ,,757178,
930APMD29,NSE,EQ,,757182,
930APMD30,NSE,EQ,,757184,
930APMD28,NSE,EQ,,757180,
885LTF27,NSE,EQ,,20671,
BHARATWIRE,NSE,EQ,,16123,
CROWN,NSE,EQ,,8083,
875NHAI29,NSE,EQ,,192,
850NHAI29,NSE,EQ,,186,
KESORAMIND,NSE,EQ,,4981,
FSL,NSE,EQ,,14304,
OSELDEVICE,NSE,EQ,,25389,
QFIL,NSE,EQ,,14613,
GULPOLY,NSE,EQ,,6286,
SUMEETINDS,NSE,EQ,,20790,
85LTF26,NSE,EQ,,20713,
APLAPOLLO,NSE,EQ,,25780,
FRESHARA,NSE,EQ,,25868,
865LTF26,NSE,EQ,,20715,
ORIENTBELL,NSE,EQ,,14278,
MASTER,NSE,EQ,,19011,
SHREDIGCEM,NSE,EQ,,3099,
BSLGOLDETF,NSE,EQ,,23804,
MAXIND,NSE,EQ,,22428,
SGBMAR28X,NSE,EQ,,18451,
GOLDSTAR,NSE,EQ,,1,
SGBFEB28IX,NSE,EQ,,17664,
SBIBPB,NSE,EQ,,30290,
ABSLNN50ET,NSE,EQ,,7339,
SGBJ28VIII,NSE,EQ,,17110,
RELIGARE,NSE,EQ,,15068,
GESHIP,NSE,EQ,,13776,
MANGALAM,NSE,EQ,,11820,
OPTIEMUS,NSE,EQ,,21469,
MUTHOOTMF,NSE,EQ,,20831,
STYLEBAAZA,NSE,EQ,,25114,
AKASH,NSE,EQ,,13510,
ABSLBANETF,NSE,EQ,,13987,
NYKAA,NSE,EQ,,6545,
MANINDS,NSE,EQ,,11884,
BAIDFIN,NSE,EQ,,13794,
CELLECOR,NSE,EQ,,18806,
CENTURYPLY,NSE,EQ,,13305,
CHAVDA,NSE,EQ,,18654,
SGBNV29VII,NSE,EQ,,6518,
ABB,NSE,EQ,,13,
TAURIAN,NSE,EQ,,759759,
574GS2026,NSE,EQ,,6695,
699GS2051,NSE,EQ,,6696,
DCI,NSE,EQ,,11566,
IEML,NSE,EQ,,23789,
74MP34,NSE,EQ,,16805,
GREENPLY,NSE,EQ,,3987,
746MP38,NSE,EQ,,18527,
RACLGEAR,NSE,EQ,,27171,
746MP39,NSE,EQ,,18536,
ONDOOR,NSE,EQ,,19692,
UWCSL,NSE,EQ,,5945,
744MP35,NSE,EQ,,18703,
NESTLEIND,NSE,EQ,,17963,
748MP29,NSE,EQ,,18923,
746MP38A,NSE,EQ,,18994,
745MP44,NSE,EQ,,18912,
755MP35,NSE,EQ,,19165,
77MH34A,NSE,EQ,,20173,
ORCHPHARMA,NSE,EQ,,926,
AAATECH,NSE,EQ,,12542,
772MH35,NSE,EQ,,21271,
77MH34,NSE,EQ,,19899,
NUCLEUS,NSE,EQ,,10791,
77MH33A,NSE,EQ,,20172,
SADBHIN,NSE,EQ,,10618,
ABSLPSE,NSE,EQ,,23806,
773MH36,NSE,EQ,,21273,
HARSHA,NSE,EQ,,11162,
763MH35,NSE,EQ,,22500,
736MP33,NSE,EQ,,16229,
SGBJUL29IV,NSE,EQ,,5113,
TSC,NSE,EQ,,757858,
SGBAUG29V,NSE,EQ,,5455,
747MH34,NSE,EQ,,18528,
RAYMONDLSL,NSE,EQ,,25073,
771MH33,NSE,EQ,,19911,
JYOTICNC,NSE,EQ,,21334,
74MH32,NSE,EQ,,16978,
SGBSEP29VI,NSE,EQ,,5575,
667GS2035,NSE,EQ,,5577,
746MH33,NSE,EQ,,18531,
SGBMAY29I,NSE,EQ,,3742,
SGBJUN29II,NSE,EQ,,3743,
SGBJU29III,NSE,EQ,,3800,
TIGERLOGS,NSE,EQ,,759176,
BHARATGEAR,NSE,EQ,,426,
610GS2031,NSE,EQ,,5012,
ALPA,NSE,EQ,,14848,
771MP40,NSE,EQ,,21879,
ABSLLIQUID,NSE,EQ,,14518,
CLEDUCATE,NSE,EQ,,20223,
748MP40,NSE,EQ,,22620,
748MP41,NSE,EQ,,22623,
708JK46,NSE,EQ,,27688,
WCIL,NSE,EQ,,25403,
744MP40,NSE,EQ,,22756,
710JK49,NSE,EQ,,28278,
EVEREADY,NSE,EQ,,11782,
745MP44A,NSE,EQ,,22758,
716JK49,NSE,EQ,,25775,
ARISINFRA,NSE,EQ,,757614,
710JK44,NSE,EQ,,27317,
EXIMROUTES,NSE,EQ,,760425,
726MH30,NSE,EQ,,15973,
733MH31,NSE,EQ,,16224,
TIMETECHNO,NSE,EQ,,14707,
749MH30,NSE,EQ,,15015,
718JK45,NSE,EQ,,29571,
708JK55,NSE,EQ,,29301,
72MH28,NSE,EQ,,15971,
722JK32,NSE,EQ,,30072,
735MH32,NSE,EQ,,16785,
751MP38,NSE,EQ,,19169,
ICEMAKE,NSE,EQ,,489,
74MH31,NSE,EQ,,16975,
72JK47,NSE,EQ,,29131,
768MP34,NSE,EQ,,19619,
732MH32,NSE,EQ,,16227,
714JK51,NSE,EQ,,28817,
776MP37,NSE,EQ,,19727,
USHAMART,NSE,EQ,,8840,
711JK55,NSE,EQ,,29001,
SANATHAN,NSE,EQ,,28805,
734MH31,NSE,EQ,,16782,
776MP37A,NSE,EQ,,20357,
ARROWGREEN,NSE,EQ,,9260,
SILVER,NSE,EQ,,8003,
SURAJLTD,NSE,EQ,,24966,
BSLNIFTY,NSE,EQ,,24781,
736MH28,NSE,EQ,,15009,
563GS2026,NSE,EQ,,3202,
664GS2035,NSE,EQ,,3204,
ONESOURCE,NSE,EQ,,29224,
815JK30,NSE,EQ,,22181,
GICL,NSE,EQ,,18816,
SYMPHONY,NSE,EQ,,24190,
679JK30,NSE,EQ,,22182,
CENTEXT,NSE,EQ,,11512,
INDIAGLYCO,NSE,EQ,,1521,
KRISHNADEF,NSE,EQ,,761192,
JAINAM,NSE,EQ,,6012,
PURVA,NSE,EQ,,14922,
70MN31A,NSE,EQ,,6101,
SHAHALLOYS,NSE,EQ,,11856,
687MN31,NSE,EQ,,5691,
701MN31,NSE,EQ,,5087,
70MN31,NSE,EQ,,4885,
734MN32,NSE,EQ,,8140,
ZENITHEXPO,NSE,EQ,,4176,
723MN32,NSE,EQ,,7855,
70MN31B,NSE,EQ,,7530,
703MN31,NSE,EQ,,6479,
696JK35,NSE,EQ,,314,
715JK32,NSE,EQ,,457,
678MN31,NSE,EQ,,3304,
662JK30,NSE,EQ,,22180,
GTECJAINX,NSE,EQ,,1129,
658JK30,NSE,EQ,,22179,
SATTVAENGG,NSE,EQ,,758960,
646JK30,NSE,EQ,,22303,
APOLLOHOSP,NSE,EQ,,157,
67JK30,NSE,EQ,,23,
SUDEEPPHRM,NSE,EQ,,760039,
DOLLAR,NSE,EQ,,20560,
LGHL,NSE,EQ,,19876,
716MZ35,NSE,EQ,,29574,
718MZ40,NSE,EQ,,30163,
MAHESHWARI,NSE,EQ,,9576,
SADHNANIQ,NSE,EQ,,15343,
TATAPOWER,NSE,EQ,,3426,
UTKARSHBNK,NSE,EQ,,17358,
JMA,NSE,EQ,,7109,
RAJINDLTD,NSE,EQ,,24707,
76RCFL29,NSE,EQ,,759017,
749RCFL28,NSE,EQ,,757761,
799RCFL27,NSE,EQ,,24775,
DEEPAKNTR,NSE,EQ,,19943,
STANLEY,NSE,EQ,,24226,
RHL,NSE,EQ,,15157,
NIBE,NSE,EQ,,29487,
THOMASCOOK,NSE,EQ,,3481,
734MN32A,NSE,EQ,,8695,
INDHOTEL,NSE,EQ,,1512,
865SCL26,NSE,EQ,,18624,
885SCL26,NSE,EQ,,18626,
MBAPL,NSE,EQ,,12686,
CREATIVEYE,NSE,EQ,,9384,
JBMA,NSE,EQ,,11655,
9SCL26BA,NSE,EQ,,18628,
AGUL,NSE,EQ,,15147,
MTEDUCARE,NSE,EQ,,31413,
SCLZC26,NSE,EQ,,18630,
ANDHRAPAP,NSE,EQ,,166,
875TCAPS29,NSE,EQ,,21227,
740IIFCL33,NSE,EQ,,20052,
NIVABUPA,NSE,EQ,,27097,
ALPEXSOLAR,NSE,EQ,,22688,
ABSMARINE,NSE,EQ,,23783,
ATUL,NSE,EQ,,263,
885TCAPS29,NSE,EQ,,21229,
ALGOQUANT,NSE,EQ,,761270,
BOSS,NSE,EQ,,25119,
714MH29,NSE,EQ,,21941,
PRECOT,NSE,EQ,,2711,
SAWALIYA,NSE,EQ,,758444,
CEIGALL,NSE,EQ,,24742,
HLVLTD,NSE,EQ,,1448,
NECCLTD,NSE,EQ,,13522,
RAJOOENG,NSE,EQ,,757049,
NILAINFRA,NSE,EQ,,9253,
SWANCORP,NSE,EQ,,27095,
SCODATUBES,NSE,EQ,,757478,
MARICO,NSE,EQ,,4067,
FCSSOFT,NSE,EQ,,11999,
CONCORDBIO,NSE,EQ,,18060,
PRUDENT,NSE,EQ,,9553,
722KA32,NSE,EQ,,29997,
SHARDACROP,NSE,EQ,,4992,
PRESSTONIC,NSE,EQ,,20498,
72KA37,NSE,EQ,,29927,
716KA32,NSE,EQ,,29913,
716KA36B,NSE,EQ,,29693,
713KA34A,NSE,EQ,,29709,
711KA33,NSE,EQ,,29573,
EPWINDIA,NSE,EQ,,761217,
TRITURBINE,NSE,EQ,,25584,
708KA31A,NSE,EQ,,29572,
711KA35A,NSE,EQ,,29500,
PAVNAIND,NSE,EQ,,16192,
ANUHPHR,NSE,EQ,,28314,
HBSL,NSE,EQ,,4118,
891IIFCL34,NSE,EQ,,20058,
SUMMITSEC,NSE,EQ,,21275,
EMAMIPAP,NSE,EQ,,10074,
PROZONER,NSE,EQ,,28863,
703KA33,NSE,EQ,,30428,
704KA32,NSE,EQ,,30422,
696KA30,NSE,EQ,,30418,
WELENT,NSE,EQ,,11626,
722KA35A,NSE,EQ,,30008,
CAPTRUST,NSE,EQ,,19447,
866IIFC34B,NSE,EQ,,20056,
742TS41,NSE,EQ,,23210,
INDOCO,NSE,EQ,,11677,
744TS30,NSE,EQ,,23189,
INDUSTOWER,NSE,EQ,,29135,
BANARBEADS,NSE,EQ,,347,
748TS50,NSE,EQ,,23335,
KEC,NSE,EQ,,13260,
ATGL,NSE,EQ,,6066,
ABREL,NSE,EQ,,625,
JAIPURKURT,NSE,EQ,,5516,
IVP,NSE,EQ,,1681,
CORALFINAC,NSE,EQ,,4007,
975SCL28,NSE,EQ,,5857,
691AP39,NSE,EQ,,626,
797SFL30,NSE,EQ,,22921,
ARIHANTCAP,NSE,EQ,,3813,
80650SFL26,NSE,EQ,,23834,
687AP35,NSE,EQ,,746,
703AP40,NSE,EQ,,475,
758TS41,NSE,EQ,,20745,
643AP30,NSE,EQ,,976,
679AP34,NSE,EQ,,1004,
77TS38,NSE,EQ,,20480,
925SCL26,NSE,EQ,,5850,
655AP33,NSE,EQ,,864,
76TS47,NSE,EQ,,21547,
889SCL26,NSE,EQ,,5855,
677AP38,NSE,EQ,,876,
76TS43,NSE,EQ,,21542,
705SFL27,NSE,EQ,,758829,
668AP35A,NSE,EQ,,1432,
75GFL28,NSE,EQ,,757980,
925ECL28,NSE,EQ,,759975,
718SFL28,NSE,EQ,,757900,
64AP28,NSE,EQ,,1362,
888ECL28,NSE,EQ,,759974,
737MZ39,NSE,EQ,,23878,
699SFL27,NSE,EQ,,757341,
668AP33,NSE,EQ,,1378,
TEXRAIL,NSE,EQ,,21828,
770SUNF28,NSE,EQ,,29169,
735MZ37,NSE,EQ,,24489,
735SFL27,NSE,EQ,,756008,
736MZ39,NSE,EQ,,24186,
812SFL27,NSE,EQ,,24131,
723MZ38,NSE,EQ,,25218,
775SFL26,NSE,EQ,,27928,
72MZ31,NSE,EQ,,24893,
715MZ40,NSE,EQ,,27006,
715MZ39,NSE,EQ,,25774,
